video_id,channel_id,video_title,video_thumbnail,video_url,uploaded_date,view_count,like_count,comment_count,hashtag
Gnx9DLI4P3g,UCpJw2H9KKqwCCGQKRh1Bf2w,맞다가 죽을 거 같으면 벨 눌러. [Faker Stream Highlight],https://i.ytimg.com/vi/Gnx9DLI4P3g/hqdefault.jpg,https://www.youtube.com/watch?v=Gnx9DLI4P3g,2022-05-26T09:00:05Z,430980,8893,356,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', 'DK', 'vodlzj', '페이커 빅트로', '페토르', 'MSI', 'ㅡ냐', 'msi', '빅토르', '티원 msi']"
OrDHcJGLpgQ,UCpJw2H9KKqwCCGQKRh1Bf2w,벡스 했는데 펜타킬 하나 정돈 괜찮잖아? [Faker Stream Highlight],https://i.ytimg.com/vi/OrDHcJGLpgQ/hqdefault.jpg,https://www.youtube.com/watch?v=OrDHcJGLpgQ,2022-05-17T09:00:10Z,429152,9606,265,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 벡스', '펜타킬', '펙스']"
64_L3dlNDFA,UCpJw2H9KKqwCCGQKRh1Bf2w,눈 가려도 캐리하는 남자 [Faker Stream Highlight],https://i.ytimg.com/vi/64_L3dlNDFA/hqdefault.jpg,https://www.youtube.com/watch?v=64_L3dlNDFA,2022-05-12T09:00:03Z,502201,10155,270,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '제우스', '커즈', '엘림', '오너', '워너', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 리신', '페신', '페이커 정글', '정글 리신']"
iIGe3j3Ooxo,UCpJw2H9KKqwCCGQKRh1Bf2w,축하해 주셔서 감사합니다,https://i.ytimg.com/vi/iIGe3j3Ooxo/hqdefault.jpg,https://www.youtube.com/watch?v=iIGe3j3Ooxo,2022-05-07T13:15:39Z,341646,18543,1248,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 생일', '페이커MSI']"
JZe20eCtsJM,UCpJw2H9KKqwCCGQKRh1Bf2w,식빵으로 맞아볼래?  [Faker Stream Highlight],https://i.ytimg.com/vi/JZe20eCtsJM/hqdefault.jpg,https://www.youtube.com/watch?v=JZe20eCtsJM,2022-05-05T11:00:16Z,575119,11314,310,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', 'opgg', 'ㅐㅔㅎㅎ', '미드판테온', '빵테온', '페이커 판테온', '면도 판테온']"
NIW7U_aSYnU,UCpJw2H9KKqwCCGQKRh1Bf2w,우리혁과 함께하는 LCK '히든 트랙' 리뷰 [Faker Stream Highlight],https://i.ytimg.com/vi/NIW7U_aSYnU/hqdefault.jpg,https://www.youtube.com/watch?v=NIW7U_aSYnU,2022-04-28T09:00:19Z,385077,9503,182,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '히든트랙', '리뷰', '히든트랙 리뷰', '결승 리뷰']"
GBizSrpnbto,UCpJw2H9KKqwCCGQKRh1Bf2w,T1 Faker (2022/04/27_19:00),https://i.ytimg.com/vi/GBizSrpnbto/hqdefault.jpg,https://www.youtube.com/watch?v=GBizSrpnbto,2022-04-27T13:29:11Z,879649,9726,158,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '롤', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '케인인', '케인', '케조씨']"
JWreew4k_Ok,UCpJw2H9KKqwCCGQKRh1Bf2w,T1 Faker (2022/04/26_23:30),https://i.ytimg.com/vi/JWreew4k_Ok/hqdefault.jpg,https://www.youtube.com/watch?v=JWreew4k_Ok,2022-04-26T18:29:51Z,909761,9157,276,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '롤', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '10', 'baus', 'BAUS']"
2hYLkJj6ncI,UCpJw2H9KKqwCCGQKRh1Bf2w,T1 Faker (2022/04/26_19:00),https://i.ytimg.com/vi/2hYLkJj6ncI/hqdefault.jpg,https://www.youtube.com/watch?v=2hYLkJj6ncI,2022-04-26T13:31:45Z,556086,8464,72,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '롤', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '10', 'baus', 'BAUS']"
Yty_KjSViYI,UCpJw2H9KKqwCCGQKRh1Bf2w,T1 Faker (2022/04/25_23:30),https://i.ytimg.com/vi/Yty_KjSViYI/hqdefault.jpg,https://www.youtube.com/watch?v=Yty_KjSViYI,2022-04-25T18:27:46Z,1081163,13003,166,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '롤', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '10', 'baus', 'BAUS']"
ed4YlR7TbnI,UCpJw2H9KKqwCCGQKRh1Bf2w,우리 혁이는 안 물어요 [Faker Stream Highlight],https://i.ytimg.com/vi/ed4YlR7TbnI/hqdefault.jpg,https://www.youtube.com/watch?v=ed4YlR7TbnI,2022-04-21T10:00:17Z,518232,13320,379,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'vodlzj', '볼리베어', 'volibear']"
hB_ABbmOW2w,UCpJw2H9KKqwCCGQKRh1Bf2w,협곡 불도저 페이커의 포식자 미드 베이가 [Faker Stream Highlight],https://i.ytimg.com/vi/hB_ABbmOW2w/hqdefault.jpg,https://www.youtube.com/watch?v=hB_ABbmOW2w,2022-04-18T10:00:32Z,725526,12811,444,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '베이가', '미드 베이가', '포식자']"
qEGIDGQHZ2I,UCpJw2H9KKqwCCGQKRh1Bf2w,T1 Faker (2022/04/16_23:00),https://i.ytimg.com/vi/qEGIDGQHZ2I/hqdefault.jpg,https://www.youtube.com/watch?v=qEGIDGQHZ2I,2022-04-15T16:24:26Z,514307,8667,108,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '롤', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj']"
0VOcZo9LrFE,UCpJw2H9KKqwCCGQKRh1Bf2w,T1 Faker (2022/04/14_23:00),https://i.ytimg.com/vi/0VOcZo9LrFE/hqdefault.jpg,https://www.youtube.com/watch?v=0VOcZo9LrFE,2022-04-14T17:50:42Z,764907,10842,91,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '롤', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj']"
ndEps7JDvEQ,UCpJw2H9KKqwCCGQKRh1Bf2w,T1 Faker (2022/04/14_19:00),https://i.ytimg.com/vi/ndEps7JDvEQ/hqdefault.jpg,https://www.youtube.com/watch?v=ndEps7JDvEQ,2022-04-14T13:52:05Z,838985,10452,84,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '롤', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj']"
4_uCy4gz4JM,UCpJw2H9KKqwCCGQKRh1Bf2w,T1 Faker (2022/04/14_14:00),https://i.ytimg.com/vi/4_uCy4gz4JM/hqdefault.jpg,https://www.youtube.com/watch?v=4_uCy4gz4JM,2022-04-14T07:27:45Z,473367,10451,116,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '롤', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj']"
7cFQUIan6t8,UCpJw2H9KKqwCCGQKRh1Bf2w,이 사람 팀이 고통받는데 웃고 있어요! [Faker Stream Highlight],https://i.ytimg.com/vi/7cFQUIan6t8/hqdefault.jpg,https://www.youtube.com/watch?v=7cFQUIan6t8,2022-04-06T09:00:03Z,735277,15918,396,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '점프킹', 'JUMP KING', 'POGOSTUCK', '포고스턱']"
9UnAUVT6alY,UCpJw2H9KKqwCCGQKRh1Bf2w,LCK 결승 비장의 무기!! 우리혁의 벡스 [Faker Stream Highlight],https://i.ytimg.com/vi/9UnAUVT6alY/hqdefault.jpg,https://www.youtube.com/watch?v=9UnAUVT6alY,2022-04-02T03:00:02Z,465936,9731,433,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 벡스', '미드벡스']"
KEjepkflzco,UCpJw2H9KKqwCCGQKRh1Bf2w,T1의 LCK 전승을 기원합니다! [Faker Stream Highlight],https://i.ytimg.com/vi/KEjepkflzco/hqdefault.jpg,https://www.youtube.com/watch?v=KEjepkflzco,2022-03-20T05:00:05Z,695188,12531,451,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj']"
8DdA4DQNHYE,UCpJw2H9KKqwCCGQKRh1Bf2w,저는 이걸로 면도합니다. [Faker Stream Highlight],https://i.ytimg.com/vi/8DdA4DQNHYE/hqdefault.jpg,https://www.youtube.com/watch?v=8DdA4DQNHYE,2022-03-15T09:00:04Z,515492,11899,702,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '제우스', '오너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', 'DK', 'vodlzj', '브라운면도기', '페이커 면도기', '아리바이조합', '페이커 바이', '페이커 트타', '페이커 트리', '페이커 트리스타나', '바이', '트리스타나', '트타', '트리', '브라운', '브라운시리즈9프로']"
W2DfA6UEiIw,UCpJw2H9KKqwCCGQKRh1Bf2w,LCK에서 뵙겠습니다! 페이커의 미드 카이사 [Faker Full Streaming],https://i.ytimg.com/vi/W2DfA6UEiIw/hqdefault.jpg,https://www.youtube.com/watch?v=W2DfA6UEiIw,2022-03-08T13:15:01Z,2167708,18864,1103,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '카이사', '미드카이사']"
WMeflWo4hZw,UCpJw2H9KKqwCCGQKRh1Bf2w,02년생 누누 1타 강사의 정글 누럼프⛄ [Faker Stream Highlight],https://i.ytimg.com/vi/WMeflWo4hZw/hqdefault.jpg,https://www.youtube.com/watch?v=WMeflWo4hZw,2022-02-24T09:00:09Z,545489,11627,428,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', 'DK', 'vodlzj', '페이커 누누', '페이커 누럼프', '페이커 윌럼프', '페이커 누누와 윌럼프', '탱 누누', '누누 정글', '누럼프 정글']"
